3.77E+05,104.825
3.78E+05,105
3.79E+05,105.175
3.79E+05,105.35
3.80E+05,105.525
3.81E+05,105.7
3.81E+05,105.875
3.82E+05,106.05
3.82E+05,106.225
3.83E+05,106.4
3.84E+05,106.575
3.84E+05,106.75
3.85E+05,106.925
3.86E+05,107.1
3.86E+05,107.275
3.87E+05,107.45
3.87E+05,107.625
3.88E+05,107.8
3.89E+05,107.975
3.89E+05,108.15
3.90E+05,108.325
3.91E+05,108.5
3.91E+05,108.675
3.92E+05,108.85
3.92E+05,109.025
3.93E+05,109.2
3.94E+05,109.375
3.94E+05,109.55
3.95E+05,109.725
3.96E+05,109.9
3.96E+05,110.075
3.97E+05,110.25
3.98E+05,110.425
3.98E+05,110.6
3.99E+05,110.775
3.99E+05,110.95
4.00E+05,111.125
4.01E+05,111.3
4.01E+05,111.475
4.02E+05,111.65
4.03E+05,111.825
4.03E+05,112
4.04E+05,112.175
4.04E+05,112.35
4.05E+05,112.525
4.06E+05,112.7
4.06E+05,112.875
4.07E+05,113.05
4.08E+05,113.225
4.08E+05,113.4
4.09E+05,113.575
4.10E+05,113.75
4.10E+05,113.925
4.11E+05,114.1
4.11E+05,114.275
4.12E+05,114.45
4.13E+05,114.625
4.13E+05,114.8
4.14E+05,114.975
4.15E+05,115.15
4.15E+05,115.325
4.16E+05,115.5
4.16E+05,115.675
4.17E+05,115.85
4.18E+05,116.025
4.18E+05,116.2
4.19E+05,116.375
4.20E+05,116.55
4.20E+05,116.725
4.21E+05,116.9
4.21E+05,117.075
4.22E+05,117.25
4.23E+05,117.425
4.23E+05,117.6
4.24E+05,117.775
4.25E+05,117.95
4.25E+05,118.125
4.26E+05,118.3
4.27E+05,118.475
4.27E+05,118.65
4.28E+05,118.825
4.28E+05,119
4.29E+05,119.175
4.30E+05,119.35
4.30E+05,119.525
4.31E+05,119.7
4.32E+05,119.875
4.32E+05,120.05
4.33E+05,120.225
4.33E+05,120.4
4.34E+05,120.575
4.35E+05,120.75
4.35E+05,120.925
4.36E+05,121.1
4.37E+05,121.275
4.37E+05,121.45
4.38E+05,121.625
4.38E+05,121.8
4.39E+05,121.975
4.40E+05,122.15
4.40E+05,122.325
4.41E+05,122.5
4.42E+05,122.675
4.42E+05,122.85
4.43E+05,123.025
4.44E+05,123.2
4.44E+05,123.375
4.45E+05,123.55
4.45E+05,123.725
4.46E+05,123.9
4.47E+05,124.075
4.47E+05,124.25
4.48E+05,124.425
4.49E+05,124.6
4.49E+05,124.775
4.50E+05,124.95
4.50E+05,125.125
4.51E+05,125.3
4.52E+05,125.475
4.52E+05,125.65
4.53E+05,125.825
4.54E+05,126
4.54E+05,126.175
4.55E+05,126.35
4.55E+05,126.525
4.56E+05,126.7
4.57E+05,126.875
4.57E+05,127.05
4.58E+05,127.225
4.59E+05,127.4
4.59E+05,127.575
4.60E+05,127.75
4.61E+05,127.925
4.61E+05,128.1
4.62E+05,128.275
4.62E+05,128.45
4.63E+05,128.625
4.64E+05,128.8
4.64E+05,128.975
4.65E+05,129.15
4.66E+05,129.325
4.66E+05,129.5
4.67E+05,129.675
4.67E+05,129.85
4.68E+05,130.025
4.69E+05,130.2
4.69E+05,130.375
4.70E+05,130.55
4.71E+05,130.725
4.71E+05,130.9
4.72E+05,131.075
4.73E+05,131.25
4.73E+05,131.425
4.74E+05,131.6
4.74E+05,131.775
4.75E+05,131.95
4.76E+05,132.125
4.76E+05,132.3
4.77E+05,132.475
4.78E+05,132.65
4.78E+05,132.825
4.79E+05,133
4.79E+05,133.175
4.80E+05,133.35
4.81E+05,133.525
4.81E+05,133.7
4.82E+05,133.875
4.83E+05,134.05
4.83E+05,134.225
4.84E+05,134.4
4.84E+05,134.575
4.85E+05,134.75
4.86E+05,134.925
4.86E+05,135.1
4.87E+05,135.275
4.88E+05,135.45
4.88E+05,135.625
4.89E+05,135.8
4.90E+05,135.975
4.90E+05,136.15
4.91E+05,136.325
4.91E+05,136.5
4.92E+05,136.675
4.93E+05,136.85
4.93E+05,137.025
4.94E+05,137.2
4.95E+05,137.375
4.95E+05,137.55
4.96E+05,137.725
4.96E+05,137.9
4.97E+05,138.075
4.98E+05,138.25
4.98E+05,138.425
4.99E+05,138.6
5.00E+05,138.775
5.00E+05,138.95
5.01E+05,139.125
5.01E+05,139.3
5.02E+05,139.475
5.03E+05,139.65
5.03E+05,139.825
5.04E+05,140
5.05E+05,140.175
5.05E+05,140.35
5.06E+05,140.525
5.07E+05,140.7
5.07E+05,140.875
5.08E+05,141.05
5.08E+05,141.225
5.09E+05,141.4
5.10E+05,141.575
5.10E+05,141.75
5.11E+05,141.925
5.12E+05,142.1
5.12E+05,142.275
5.13E+05,142.45
5.13E+05,142.625
5.14E+05,142.8
5.15E+05,142.975
5.15E+05,143.15
5.16E+05,143.325
5.17E+05,143.5
5.17E+05,143.675
5.18E+05,143.85
5.18E+05,144.025
5.19E+05,144.2
5.20E+05,144.375
5.20E+05,144.55
5.21E+05,144.725
5.22E+05,144.9
5.22E+05,145.075
5.23E+05,145.25
5.24E+05,145.425
5.24E+05,145.6
5.25E+05,145.775
5.25E+05,145.95
5.26E+05,146.125
5.27E+05,146.3
5.27E+05,146.475
5.28E+05,146.65
5.29E+05,146.825
5.29E+05,147
5.30E+05,147.175
5.30E+05,147.35
5.31E+05,147.525
5.32E+05,147.7
5.32E+05,147.875
5.33E+05,148.05
5.34E+05,148.225
5.34E+05,148.4
5.35E+05,148.575
5.36E+05,148.75
5.36E+05,148.925
5.37E+05,149.1
5.37E+05,149.275
5.38E+05,149.45
5.39E+05,149.625
5.39E+05,149.8
5.40E+05,149.975
5.41E+05,150.15
5.41E+05,150.325
5.42E+05,150.5
5.42E+05,150.675
5.43E+05,150.85
5.44E+05,151.025
5.44E+05,151.2
5.45E+05,151.375
5.46E+05,151.55
5.46E+05,151.725
5.47E+05,151.9
5.47E+05,152.075
5.48E+05,152.25
5.49E+05,152.425
5.49E+05,152.6
5.50E+05,152.775
5.51E+05,152.95
5.51E+05,153.125
5.52E+05,153.3
5.53E+05,153.475
5.53E+05,153.65
5.54E+05,153.825
5.54E+05,154
5.55E+05,154.175
5.56E+05,154.35
5.56E+05,154.525
5.57E+05,154.7
5.58E+05,154.875
5.58E+05,155.05
5.59E+05,155.225
5.59E+05,155.4
5.60E+05,155.575
5.61E+05,155.75
5.61E+05,155.925
5.62E+05,156.1
5.63E+05,156.275
5.63E+05,156.45
5.64E+05,156.625
5.64E+05,156.8
5.65E+05,156.975
5.66E+05,157.15
5.66E+05,157.325
5.67E+05,157.5
5.68E+05,157.675
5.68E+05,157.85
5.69E+05,158.025
5.70E+05,158.2
5.70E+05,158.375
5.71E+05,158.55
5.71E+05,158.725
5.72E+05,158.9
5.73E+05,159.075
5.73E+05,159.25
5.74E+05,159.425
5.75E+05,159.6
5.75E+05,159.775
5.76E+05,159.95
5.76E+05,160.125
5.77E+05,160.3
5.78E+05,160.475
5.78E+05,160.65
5.79E+05,160.825
5.80E+05,161
5.80E+05,161.175
5.81E+05,161.35
5.81E+05,161.525
5.82E+05,161.7
5.83E+05,161.875
5.83E+05,162.05
5.84E+05,162.225
5.85E+05,162.4
5.85E+05,162.575
5.86E+05,162.75
5.87E+05,162.925
5.87E+05,163.1
5.88E+05,163.275
5.88E+05,163.45
5.89E+05,163.625
5.90E+05,163.8
5.90E+05,163.975
5.91E+05,164.15
5.92E+05,164.325
5.92E+05,164.5
5.93E+05,164.675
5.93E+05,164.85
5.94E+05,165.025
5.95E+05,165.2
5.95E+05,165.375
5.96E+05,165.55
5.97E+05,165.725
5.97E+05,165.9
5.98E+05,166.075
5.99E+05,166.25
5.99E+05,166.425
6.00E+05,166.6
6.00E+05,166.775
6.01E+05,166.95
6.02E+05,167.125
6.02E+05,167.3
6.03E+05,167.475
6.04E+05,167.65
6.04E+05,167.825
6.05E+05,168
6.05E+05,168.175
6.06E+05,168.35
6.07E+05,168.525
6.07E+05,168.7
6.08E+05,168.875
6.09E+05,169.05
6.09E+05,169.225
6.10E+05,169.4
6.10E+05,169.575
6.11E+05,169.75
6.12E+05,169.925
6.12E+05,170.1
6.13E+05,170.275
6.14E+05,170.45
6.14E+05,170.625
6.15E+05,170.8
6.16E+05,170.975
6.16E+05,171.15
6.17E+05,171.325
6.17E+05,171.5
6.18E+05,171.675
6.19E+05,171.85
6.19E+05,172.025
6.20E+05,172.2
6.21E+05,172.375
6.21E+05,172.55
6.22E+05,172.725
6.22E+05,172.9
6.23E+05,173.075
6.24E+05,173.25
6.24E+05,173.425
6.25E+05,173.6
6.26E+05,173.775
6.26E+05,173.95
6.27E+05,174.125
6.27E+05,174.3
6.28E+05,174.475
6.29E+05,174.65
6.29E+05,174.825
6.30E+05,175
