,,s,s,s
Time Step,Wall Time,Step Size,Simulation Time,CPU Time
 199800,2020-11-01T17:48:40.796+03:00,   0.100E+01, 199800.00,  72.28125
 199900,2020-11-01T17:48:40.814+03:00,   0.100E+01, 199900.00,  72.31250
 200000,2020-11-01T17:48:40.832+03:00,   0.100E+01, 200000.00,  72.34375
 200100,2020-11-01T17:48:40.851+03:00,   0.100E+01, 200100.00,  72.40625
 200200,2020-11-01T17:48:40.870+03:00,   0.100E+01, 200200.00,  72.43750
 200300,2020-11-01T17:48:40.888+03:00,   0.100E+01, 200300.00,  72.46875
 200400,2020-11-01T17:48:40.908+03:00,   0.100E+01, 200400.00,  72.50000
 200500,2020-11-01T17:48:40.925+03:00,   0.100E+01, 200500.00,  72.53125
 200600,2020-11-01T17:48:40.943+03:00,   0.100E+01, 200600.00,  72.59375
 200700,2020-11-01T17:48:40.962+03:00,   0.100E+01, 200700.00,  72.62500
 200800,2020-11-01T17:48:40.981+03:00,   0.100E+01, 200800.00,  72.64062
 200900,2020-11-01T17:48:40.999+03:00,   0.100E+01, 200900.00,  72.67188
 201000,2020-11-01T17:48:41.018+03:00,   0.100E+01, 201000.00,  72.70312
 201100,2020-11-01T17:48:41.036+03:00,   0.100E+01, 201100.00,  72.76562
 201200,2020-11-01T17:48:41.055+03:00,   0.100E+01, 201200.00,  72.79688
 201300,2020-11-01T17:48:41.075+03:00,   0.100E+01, 201300.00,  72.82812
 201400,2020-11-01T17:48:41.093+03:00,   0.100E+01, 201400.00,  72.85938
 201500,2020-11-01T17:48:41.112+03:00,   0.100E+01, 201500.00,  72.89062
 201600,2020-11-01T17:48:41.131+03:00,   0.100E+01, 201600.00,  72.95312
 201700,2020-11-01T17:48:41.150+03:00,   0.100E+01, 201700.00,  72.96875
 201800,2020-11-01T17:48:41.168+03:00,   0.100E+01, 201800.00,  73.00000
 201900,2020-11-01T17:48:41.187+03:00,   0.100E+01, 201900.00,  73.03125
 202000,2020-11-01T17:48:41.205+03:00,   0.100E+01, 202000.00,  73.06250
 202100,2020-11-01T17:48:41.224+03:00,   0.100E+01, 202100.00,  73.07812
 202200,2020-11-01T17:48:41.244+03:00,   0.100E+01, 202200.00,  73.10938
 202300,2020-11-01T17:48:41.263+03:00,   0.100E+01, 202300.00,  73.14062
 202400,2020-11-01T17:48:41.281+03:00,   0.100E+01, 202400.00,  73.17188
 202500,2020-11-01T17:48:41.300+03:00,   0.100E+01, 202500.00,  73.20312
 202600,2020-11-01T17:48:41.319+03:00,   0.100E+01, 202600.00,  73.26562
 202700,2020-11-01T17:48:41.338+03:00,   0.100E+01, 202700.00,  73.29688
 202800,2020-11-01T17:48:41.357+03:00,   0.100E+01, 202800.00,  73.32812
 202900,2020-11-01T17:48:41.376+03:00,   0.100E+01, 202900.00,  73.35938
 203000,2020-11-01T17:48:41.401+03:00,   0.100E+01, 203000.00,  73.40625
 203100,2020-11-01T17:48:41.419+03:00,   0.100E+01, 203100.00,  73.43750
 203200,2020-11-01T17:48:41.438+03:00,   0.100E+01, 203200.00,  73.46875
 203300,2020-11-01T17:48:41.457+03:00,   0.100E+01, 203300.00,  73.53125
 203400,2020-11-01T17:48:41.478+03:00,   0.100E+01, 203400.00,  73.53125
 203500,2020-11-01T17:48:41.497+03:00,   0.100E+01, 203500.00,  73.56250
 203600,2020-11-01T17:48:41.515+03:00,   0.100E+01, 203600.00,  73.59375
 203700,2020-11-01T17:48:41.533+03:00,   0.100E+01, 203700.00,  73.62500
 203800,2020-11-01T17:48:41.555+03:00,   0.100E+01, 203800.00,  73.68750
 203900,2020-11-01T17:48:41.573+03:00,   0.100E+01, 203900.00,  73.71875
 204000,2020-11-01T17:48:41.594+03:00,   0.100E+01, 204000.00,  73.75000
 204100,2020-11-01T17:48:41.618+03:00,   0.100E+01, 204100.00,  73.79688
 204200,2020-11-01T17:48:41.636+03:00,   0.100E+01, 204200.00,  73.82812
 204300,2020-11-01T17:48:41.655+03:00,   0.100E+01, 204300.00,  73.85938
 204400,2020-11-01T17:48:41.676+03:00,   0.100E+01, 204400.00,  73.92188
 204500,2020-11-01T17:48:41.694+03:00,   0.100E+01, 204500.00,  73.95312
 204600,2020-11-01T17:48:41.713+03:00,   0.100E+01, 204600.00,  73.98438
 204700,2020-11-01T17:48:41.732+03:00,   0.100E+01, 204700.00,  74.01562
 204800,2020-11-01T17:48:41.751+03:00,   0.100E+01, 204800.00,  74.04688
 204900,2020-11-01T17:48:41.770+03:00,   0.100E+01, 204900.00,  74.10938
 205000,2020-11-01T17:48:41.789+03:00,   0.100E+01, 205000.00,  74.14062
 205100,2020-11-01T17:48:41.809+03:00,   0.100E+01, 205100.00,  74.17188
 205200,2020-11-01T17:48:41.828+03:00,   0.100E+01, 205200.00,  74.20312
 205300,2020-11-01T17:48:41.848+03:00,   0.100E+01, 205300.00,  74.26562
 205400,2020-11-01T17:48:41.868+03:00,   0.100E+01, 205400.00,  74.29688
 205500,2020-11-01T17:48:41.888+03:00,   0.100E+01, 205500.00,  74.32812
 205600,2020-11-01T17:48:41.907+03:00,   0.100E+01, 205600.00,  74.35938
 205700,2020-11-01T17:48:41.926+03:00,   0.100E+01, 205700.00,  74.42188
 205800,2020-11-01T17:48:41.948+03:00,   0.100E+01, 205800.00,  74.45312
 205900,2020-11-01T17:48:41.968+03:00,   0.100E+01, 205900.00,  74.48438
 206000,2020-11-01T17:48:41.988+03:00,   0.100E+01, 206000.00,  74.50000
 206100,2020-11-01T17:48:42.008+03:00,   0.100E+01, 206100.00,  74.53125
 206200,2020-11-01T17:48:42.028+03:00,   0.100E+01, 206200.00,  74.56250
 206300,2020-11-01T17:48:42.047+03:00,   0.100E+01, 206300.00,  74.59375
 206400,2020-11-01T17:48:42.067+03:00,   0.100E+01, 206400.00,  74.65625
 206500,2020-11-01T17:48:42.086+03:00,   0.100E+01, 206500.00,  74.68750
 206600,2020-11-01T17:48:42.108+03:00,   0.100E+01, 206600.00,  74.71875
 206700,2020-11-01T17:48:42.127+03:00,   0.100E+01, 206700.00,  74.75000
 206800,2020-11-01T17:48:42.149+03:00,   0.100E+01, 206800.00,  74.81250
 206900,2020-11-01T17:48:42.167+03:00,   0.100E+01, 206900.00,  74.84375
 207000,2020-11-01T17:48:42.186+03:00,   0.100E+01, 207000.00,  74.87500
 207100,2020-11-01T17:48:42.204+03:00,   0.100E+01, 207100.00,  74.90625
 207200,2020-11-01T17:48:42.223+03:00,   0.100E+01, 207200.00,  74.95312
 207300,2020-11-01T17:48:42.243+03:00,   0.100E+01, 207300.00,  74.98438
 207400,2020-11-01T17:48:42.261+03:00,   0.100E+01, 207400.00,  75.01562
 207500,2020-11-01T17:48:42.280+03:00,   0.100E+01, 207500.00,  75.04688
 207600,2020-11-01T17:48:42.298+03:00,   0.100E+01, 207600.00,  75.07812
 207700,2020-11-01T17:48:42.317+03:00,   0.100E+01, 207700.00,  75.14062
 207800,2020-11-01T17:48:42.335+03:00,   0.100E+01, 207800.00,  75.17188
 207900,2020-11-01T17:48:42.354+03:00,   0.100E+01, 207900.00,  75.20312
 208000,2020-11-01T17:48:42.373+03:00,   0.100E+01, 208000.00,  75.23438
 208100,2020-11-01T17:48:42.392+03:00,   0.100E+01, 208100.00,  75.26562
 208200,2020-11-01T17:48:42.410+03:00,   0.100E+01, 208200.00,  75.32812
 208300,2020-11-01T17:48:42.429+03:00,   0.100E+01, 208300.00,  75.35938
 208400,2020-11-01T17:48:42.448+03:00,   0.100E+01, 208400.00,  75.39062
 208500,2020-11-01T17:48:42.466+03:00,   0.100E+01, 208500.00,  75.40625
 208600,2020-11-01T17:48:42.486+03:00,   0.100E+01, 208600.00,  75.40625
 208700,2020-11-01T17:48:42.503+03:00,   0.100E+01, 208700.00,  75.43750
 208800,2020-11-01T17:48:42.522+03:00,   0.100E+01, 208800.00,  75.50000
 208900,2020-11-01T17:48:42.542+03:00,   0.100E+01, 208900.00,  75.53125
 209000,2020-11-01T17:48:42.560+03:00,   0.100E+01, 209000.00,  75.56250
 209100,2020-11-01T17:48:42.579+03:00,   0.100E+01, 209100.00,  75.59375
 209200,2020-11-01T17:48:42.599+03:00,   0.100E+01, 209200.00,  75.65625
 209300,2020-11-01T17:48:42.618+03:00,   0.100E+01, 209300.00,  75.68750
 209400,2020-11-01T17:48:42.637+03:00,   0.100E+01, 209400.00,  75.71875
 209500,2020-11-01T17:48:42.660+03:00,   0.100E+01, 209500.00,  75.75000
 209600,2020-11-01T17:48:42.679+03:00,   0.100E+01, 209600.00,  75.81250
 209700,2020-11-01T17:48:42.697+03:00,   0.100E+01, 209700.00,  75.84375
 209800,2020-11-01T17:48:42.716+03:00,   0.100E+01, 209800.00,  75.87500
 209900,2020-11-01T17:48:42.734+03:00,   0.100E+01, 209900.00,  75.90625
 210000,2020-11-01T17:48:42.753+03:00,   0.100E+01, 210000.00,  75.93750
 210100,2020-11-01T17:48:42.777+03:00,   0.100E+01, 210100.00,  76.00000
 210200,2020-11-01T17:48:42.800+03:00,   0.100E+01, 210200.00,  76.03125
 210300,2020-11-01T17:48:42.824+03:00,   0.100E+01, 210300.00,  76.07812
 210400,2020-11-01T17:48:42.849+03:00,   0.100E+01, 210400.00,  76.14062
 210500,2020-11-01T17:48:42.870+03:00,   0.100E+01, 210500.00,  76.17188
 210600,2020-11-01T17:48:42.895+03:00,   0.100E+01, 210600.00,  76.23438
 210700,2020-11-01T17:48:42.918+03:00,   0.100E+01, 210700.00,  76.26562
 210800,2020-11-01T17:48:42.940+03:00,   0.100E+01, 210800.00,  76.29688
 210900,2020-11-01T17:48:42.958+03:00,   0.100E+01, 210900.00,  76.35938
 211000,2020-11-01T17:48:42.977+03:00,   0.100E+01, 211000.00,  76.39062
 211100,2020-11-01T17:48:42.996+03:00,   0.100E+01, 211100.00,  76.42188
 211200,2020-11-01T17:48:43.014+03:00,   0.100E+01, 211200.00,  76.45312
 211300,2020-11-01T17:48:43.032+03:00,   0.100E+01, 211300.00,  76.48438
 211400,2020-11-01T17:48:43.051+03:00,   0.100E+01, 211400.00,  76.54688
 211500,2020-11-01T17:48:43.069+03:00,   0.100E+01, 211500.00,  76.57812
 211600,2020-11-01T17:48:43.088+03:00,   0.100E+01, 211600.00,  76.60938
 211700,2020-11-01T17:48:43.108+03:00,   0.100E+01, 211700.00,  76.64062
 211800,2020-11-01T17:48:43.126+03:00,   0.100E+01, 211800.00,  76.67188
 211900,2020-11-01T17:48:43.144+03:00,   0.100E+01, 211900.00,  76.70312
 212000,2020-11-01T17:48:43.162+03:00,   0.100E+01, 212000.00,  76.76562
 212100,2020-11-01T17:48:43.180+03:00,   0.100E+01, 212100.00,  76.79688
 212200,2020-11-01T17:48:43.199+03:00,   0.100E+01, 212200.00,  76.82812
 212300,2020-11-01T17:48:43.217+03:00,   0.100E+01, 212300.00,  76.85938
 212400,2020-11-01T17:48:43.235+03:00,   0.100E+01, 212400.00,  76.85938
 212500,2020-11-01T17:48:43.254+03:00,   0.100E+01, 212500.00,  76.92188
 212600,2020-11-01T17:48:43.272+03:00,   0.100E+01, 212600.00,  76.95312
 212700,2020-11-01T17:48:43.291+03:00,   0.100E+01, 212700.00,  76.98438
 212800,2020-11-01T17:48:43.310+03:00,   0.100E+01, 212800.00,  77.01562
 212900,2020-11-01T17:48:43.329+03:00,   0.100E+01, 212900.00,  77.04688
 213000,2020-11-01T17:48:43.347+03:00,   0.100E+01, 213000.00,  77.07812
 213100,2020-11-01T17:48:43.365+03:00,   0.100E+01, 213100.00,  77.14062
 213200,2020-11-01T17:48:43.384+03:00,   0.100E+01, 213200.00,  77.17188
 213300,2020-11-01T17:48:43.402+03:00,   0.100E+01, 213300.00,  77.20312
 213400,2020-11-01T17:48:43.421+03:00,   0.100E+01, 213400.00,  77.23438
 213500,2020-11-01T17:48:43.441+03:00,   0.100E+01, 213500.00,  77.26562
 213600,2020-11-01T17:48:43.462+03:00,   0.100E+01, 213600.00,  77.29688
 213700,2020-11-01T17:48:43.482+03:00,   0.100E+01, 213700.00,  77.31250
 213800,2020-11-01T17:48:43.500+03:00,   0.100E+01, 213800.00,  77.34375
 213900,2020-11-01T17:48:43.519+03:00,   0.100E+01, 213900.00,  77.37500
 214000,2020-11-01T17:48:43.537+03:00,   0.100E+01, 214000.00,  77.43750
 214100,2020-11-01T17:48:43.556+03:00,   0.100E+01, 214100.00,  77.46875
