,,s,s,s
Time Step,Wall Time,Step Size,Simulation Time,CPU Time
  30800,2020-11-01T18:05:39.055+03:00,   0.100E+01,  30800.00,  16.03125
  30900,2020-11-01T18:05:39.084+03:00,   0.100E+01,  30900.00,  16.09375
  31000,2020-11-01T18:05:39.111+03:00,   0.100E+01,  31000.00,  16.10938
  31100,2020-11-01T18:05:39.139+03:00,   0.100E+01,  31100.00,  16.14062
  31200,2020-11-01T18:05:39.168+03:00,   0.100E+01,  31200.00,  16.20312
  31300,2020-11-01T18:05:39.194+03:00,   0.100E+01,  31300.00,  16.26562
  31400,2020-11-01T18:05:39.223+03:00,   0.100E+01,  31400.00,  16.32812
  31500,2020-11-01T18:05:39.250+03:00,   0.100E+01,  31500.00,  16.35938
  31600,2020-11-01T18:05:39.275+03:00,   0.100E+01,  31600.00,  16.42188
  31700,2020-11-01T18:05:39.302+03:00,   0.100E+01,  31700.00,  16.48438
  31800,2020-11-01T18:05:39.330+03:00,   0.100E+01,  31800.00,  16.51562
  31900,2020-11-01T18:05:39.356+03:00,   0.100E+01,  31900.00,  16.57812
  32000,2020-11-01T18:05:39.384+03:00,   0.100E+01,  32000.00,  16.62500
  32100,2020-11-01T18:05:39.409+03:00,   0.100E+01,  32100.00,  16.65625
  32200,2020-11-01T18:05:39.437+03:00,   0.100E+01,  32200.00,  16.71875
  32300,2020-11-01T18:05:39.463+03:00,   0.100E+01,  32300.00,  16.78125
  32400,2020-11-01T18:05:39.489+03:00,   0.100E+01,  32400.00,  16.84375
  32500,2020-11-01T18:05:39.520+03:00,   0.100E+01,  32500.00,  16.90625
  32600,2020-11-01T18:05:39.545+03:00,   0.100E+01,  32600.00,  16.93750
  32700,2020-11-01T18:05:39.572+03:00,   0.100E+01,  32700.00,  17.00000
  32800,2020-11-01T18:05:39.599+03:00,   0.100E+01,  32800.00,  17.06250
  32900,2020-11-01T18:05:39.624+03:00,   0.100E+01,  32900.00,  17.07812
  33000,2020-11-01T18:05:39.651+03:00,   0.100E+01,  33000.00,  17.14062
  33100,2020-11-01T18:05:39.675+03:00,   0.100E+01,  33100.00,  17.17188
  33200,2020-11-01T18:05:39.702+03:00,   0.100E+01,  33200.00,  17.23438
  33300,2020-11-01T18:05:39.728+03:00,   0.100E+01,  33300.00,  17.29688
  33400,2020-11-01T18:05:39.756+03:00,   0.100E+01,  33400.00,  17.35938
  33500,2020-11-01T18:05:39.783+03:00,   0.100E+01,  33500.00,  17.39062
  33600,2020-11-01T18:05:39.808+03:00,   0.100E+01,  33600.00,  17.45312
  33700,2020-11-01T18:05:39.835+03:00,   0.100E+01,  33700.00,  17.51562
  33800,2020-11-01T18:05:39.860+03:00,   0.100E+01,  33800.00,  17.54688
  33900,2020-11-01T18:05:39.886+03:00,   0.100E+01,  33900.00,  17.56250
  34000,2020-11-01T18:05:39.911+03:00,   0.100E+01,  34000.00,  17.62500
  34100,2020-11-01T18:05:39.938+03:00,   0.100E+01,  34100.00,  17.65625
  34200,2020-11-01T18:05:39.965+03:00,   0.100E+01,  34200.00,  17.71875
  34300,2020-11-01T18:05:39.990+03:00,   0.100E+01,  34300.00,  17.78125
  34400,2020-11-01T18:05:40.016+03:00,   0.100E+01,  34400.00,  17.81250
  34500,2020-11-01T18:05:40.042+03:00,   0.100E+01,  34500.00,  17.87500
  34600,2020-11-01T18:05:40.068+03:00,   0.100E+01,  34600.00,  17.93750
  34700,2020-11-01T18:05:40.094+03:00,   0.100E+01,  34700.00,  17.96875
  34800,2020-11-01T18:05:40.120+03:00,   0.100E+01,  34800.00,  18.03125
  34900,2020-11-01T18:05:40.147+03:00,   0.100E+01,  34900.00,  18.09375
  35000,2020-11-01T18:05:40.173+03:00,   0.100E+01,  35000.00,  18.12500
  35100,2020-11-01T18:05:40.198+03:00,   0.100E+01,  35100.00,  18.18750
  35200,2020-11-01T18:05:40.224+03:00,   0.100E+01,  35200.00,  18.25000
  35300,2020-11-01T18:05:40.250+03:00,   0.100E+01,  35300.00,  18.28125
  35400,2020-11-01T18:05:40.275+03:00,   0.100E+01,  35400.00,  18.34375
  35500,2020-11-01T18:05:40.302+03:00,   0.100E+01,  35500.00,  18.40625
  35600,2020-11-01T18:05:40.328+03:00,   0.100E+01,  35600.00,  18.43750
  35700,2020-11-01T18:05:40.354+03:00,   0.100E+01,  35700.00,  18.50000
  35800,2020-11-01T18:05:40.380+03:00,   0.100E+01,  35800.00,  18.56250
  35900,2020-11-01T18:05:40.406+03:00,   0.100E+01,  35900.00,  18.59375
  36000,2020-11-01T18:05:40.433+03:00,   0.100E+01,  36000.00,  18.65625
  36100,2020-11-01T18:05:40.459+03:00,   0.100E+01,  36100.00,  18.71875
  36200,2020-11-01T18:05:40.487+03:00,   0.100E+01,  36200.00,  18.75000
  36300,2020-11-01T18:05:40.512+03:00,   0.100E+01,  36300.00,  18.81250
  36400,2020-11-01T18:05:40.539+03:00,   0.100E+01,  36400.00,  18.87500
  36500,2020-11-01T18:05:40.567+03:00,   0.100E+01,  36500.00,  18.93750
  36600,2020-11-01T18:05:40.593+03:00,   0.100E+01,  36600.00,  18.96875
  36700,2020-11-01T18:05:40.622+03:00,   0.100E+01,  36700.00,  19.03125
  36800,2020-11-01T18:05:40.647+03:00,   0.100E+01,  36800.00,  19.07812
  36900,2020-11-01T18:05:40.671+03:00,   0.100E+01,  36900.00,  19.10938
  37000,2020-11-01T18:05:40.698+03:00,   0.100E+01,  37000.00,  19.17188
  37100,2020-11-01T18:05:40.723+03:00,   0.100E+01,  37100.00,  19.23438
  37200,2020-11-01T18:05:40.750+03:00,   0.100E+01,  37200.00,  19.26562
  37300,2020-11-01T18:05:40.774+03:00,   0.100E+01,  37300.00,  19.32812
  37400,2020-11-01T18:05:40.801+03:00,   0.100E+01,  37400.00,  19.39062
  37500,2020-11-01T18:05:40.826+03:00,   0.100E+01,  37500.00,  19.42188
  37600,2020-11-01T18:05:40.852+03:00,   0.100E+01,  37600.00,  19.48438
  37700,2020-11-01T18:05:40.877+03:00,   0.100E+01,  37700.00,  19.50000
  37800,2020-11-01T18:05:40.903+03:00,   0.100E+01,  37800.00,  19.53125
  37900,2020-11-01T18:05:40.930+03:00,   0.100E+01,  37900.00,  19.59375
  38000,2020-11-01T18:05:40.955+03:00,   0.100E+01,  38000.00,  19.62500
  38100,2020-11-01T18:05:40.981+03:00,   0.100E+01,  38100.00,  19.68750
  38200,2020-11-01T18:05:41.006+03:00,   0.100E+01,  38200.00,  19.75000
  38300,2020-11-01T18:05:41.034+03:00,   0.100E+01,  38300.00,  19.78125
  38400,2020-11-01T18:05:41.059+03:00,   0.100E+01,  38400.00,  19.84375
  38500,2020-11-01T18:05:41.086+03:00,   0.100E+01,  38500.00,  19.90625
  38600,2020-11-01T18:05:41.111+03:00,   0.100E+01,  38600.00,  19.93750
  38700,2020-11-01T18:05:41.137+03:00,   0.100E+01,  38700.00,  19.93750
  38800,2020-11-01T18:05:41.163+03:00,   0.100E+01,  38800.00,  20.00000
  38900,2020-11-01T18:05:41.188+03:00,   0.100E+01,  38900.00,  20.03125
  39000,2020-11-01T18:05:41.214+03:00,   0.100E+01,  39000.00,  20.09375
  39100,2020-11-01T18:05:41.239+03:00,   0.100E+01,  39100.00,  20.15625
  39200,2020-11-01T18:05:41.267+03:00,   0.100E+01,  39200.00,  20.18750
  39300,2020-11-01T18:05:41.294+03:00,   0.100E+01,  39300.00,  20.25000
  39400,2020-11-01T18:05:41.320+03:00,   0.100E+01,  39400.00,  20.31250
  39500,2020-11-01T18:05:41.345+03:00,   0.100E+01,  39500.00,  20.34375
  39600,2020-11-01T18:05:41.370+03:00,   0.100E+01,  39600.00,  20.40625
  39700,2020-11-01T18:05:41.397+03:00,   0.100E+01,  39700.00,  20.46875
  39800,2020-11-01T18:05:41.422+03:00,   0.100E+01,  39800.00,  20.50000
  39900,2020-11-01T18:05:41.449+03:00,   0.100E+01,  39900.00,  20.56250
  40000,2020-11-01T18:05:41.473+03:00,   0.100E+01,  40000.00,  20.62500
  40100,2020-11-01T18:05:41.499+03:00,   0.100E+01,  40100.00,  20.65625
  40200,2020-11-01T18:05:41.524+03:00,   0.100E+01,  40200.00,  20.71875
  40300,2020-11-01T18:05:41.551+03:00,   0.100E+01,  40300.00,  20.78125
  40400,2020-11-01T18:05:41.576+03:00,   0.100E+01,  40400.00,  20.81250
  40500,2020-11-01T18:05:41.604+03:00,   0.100E+01,  40500.00,  20.87500
  40600,2020-11-01T18:05:41.629+03:00,   0.100E+01,  40600.00,  20.90625
  40700,2020-11-01T18:05:41.655+03:00,   0.100E+01,  40700.00,  20.93750
  40800,2020-11-01T18:05:41.681+03:00,   0.100E+01,  40800.00,  21.00000
  40900,2020-11-01T18:05:41.706+03:00,   0.100E+01,  40900.00,  21.03125
  41000,2020-11-01T18:05:41.733+03:00,   0.100E+01,  41000.00,  21.09375
  41100,2020-11-01T18:05:41.759+03:00,   0.100E+01,  41100.00,  21.15625
  41200,2020-11-01T18:05:41.785+03:00,   0.100E+01,  41200.00,  21.21875
  41300,2020-11-01T18:05:41.811+03:00,   0.100E+01,  41300.00,  21.25000
  41400,2020-11-01T18:05:41.839+03:00,   0.100E+01,  41400.00,  21.31250
  41500,2020-11-01T18:05:41.866+03:00,   0.100E+01,  41500.00,  21.34375
  41600,2020-11-01T18:05:41.893+03:00,   0.100E+01,  41600.00,  21.35938
  41700,2020-11-01T18:05:41.923+03:00,   0.100E+01,  41700.00,  21.42188
  41800,2020-11-01T18:05:41.958+03:00,   0.100E+01,  41800.00,  21.48438
  41900,2020-11-01T18:05:41.984+03:00,   0.100E+01,  41900.00,  21.51562
  42000,2020-11-01T18:05:42.009+03:00,   0.100E+01,  42000.00,  21.57812
  42100,2020-11-01T18:05:42.036+03:00,   0.100E+01,  42100.00,  21.64062
  42200,2020-11-01T18:05:42.061+03:00,   0.100E+01,  42200.00,  21.67188
  42300,2020-11-01T18:05:42.089+03:00,   0.100E+01,  42300.00,  21.73438
  42400,2020-11-01T18:05:42.115+03:00,   0.100E+01,  42400.00,  21.78125
  42500,2020-11-01T18:05:42.140+03:00,   0.100E+01,  42500.00,  21.81250
  42600,2020-11-01T18:05:42.166+03:00,   0.100E+01,  42600.00,  21.87500
  42700,2020-11-01T18:05:42.192+03:00,   0.100E+01,  42700.00,  21.93750
  42800,2020-11-01T18:05:42.217+03:00,   0.100E+01,  42800.00,  21.96875
  42900,2020-11-01T18:05:42.243+03:00,   0.100E+01,  42900.00,  22.03125
  43000,2020-11-01T18:05:42.269+03:00,   0.100E+01,  43000.00,  22.06250
  43100,2020-11-01T18:05:42.294+03:00,   0.100E+01,  43100.00,  22.12500
  43200,2020-11-01T18:05:42.319+03:00,   0.100E+01,  43200.00,  22.18750
  43300,2020-11-01T18:05:42.344+03:00,   0.100E+01,  43300.00,  22.21875
  43400,2020-11-01T18:05:42.370+03:00,   0.100E+01,  43400.00,  22.28125
  43500,2020-11-01T18:05:42.397+03:00,   0.100E+01,  43500.00,  22.34375
  43600,2020-11-01T18:05:42.422+03:00,   0.100E+01,  43600.00,  22.37500
  43700,2020-11-01T18:05:42.448+03:00,   0.100E+01,  43700.00,  22.43750
  43800,2020-11-01T18:05:42.473+03:00,   0.100E+01,  43800.00,  22.50000
  43900,2020-11-01T18:05:42.500+03:00,   0.100E+01,  43900.00,  22.53125
  44000,2020-11-01T18:05:42.525+03:00,   0.100E+01,  44000.00,  22.59375
  44100,2020-11-01T18:05:42.553+03:00,   0.100E+01,  44100.00,  22.65625
  44200,2020-11-01T18:05:42.578+03:00,   0.100E+01,  44200.00,  22.68750
  44300,2020-11-01T18:05:42.604+03:00,   0.100E+01,  44300.00,  22.75000
  44400,2020-11-01T18:05:42.630+03:00,   0.100E+01,  44400.00,  22.81250
  44500,2020-11-01T18:05:42.656+03:00,   0.100E+01,  44500.00,  22.84375
  44600,2020-11-01T18:05:42.683+03:00,   0.100E+01,  44600.00,  22.90625
  44700,2020-11-01T18:05:42.709+03:00,   0.100E+01,  44700.00,  22.96875
  44800,2020-11-01T18:05:42.736+03:00,   0.100E+01,  44800.00,  23.00000
  44900,2020-11-01T18:05:42.762+03:00,   0.100E+01,  44900.00,  23.06250
  45000,2020-11-01T18:05:42.788+03:00,   0.100E+01,  45000.00,  23.12500
  45100,2020-11-01T18:05:42.815+03:00,   0.100E+01,  45100.00,  23.15625
  45200,2020-11-01T18:05:42.839+03:00,   0.100E+01,  45200.00,  23.21875
  45300,2020-11-01T18:05:42.868+03:00,   0.100E+01,  45300.00,  23.25000
  45400,2020-11-01T18:05:42.894+03:00,   0.100E+01,  45400.00,  23.26562
  45500,2020-11-01T18:05:42.920+03:00,   0.100E+01,  45500.00,  23.32812
  45600,2020-11-01T18:05:42.945+03:00,   0.100E+01,  45600.00,  23.39062
  45700,2020-11-01T18:05:42.971+03:00,   0.100E+01,  45700.00,  23.42188
  45800,2020-11-01T18:05:42.997+03:00,   0.100E+01,  45800.00,  23.48438
  45900,2020-11-01T18:05:43.022+03:00,   0.100E+01,  45900.00,  23.54688
  46000,2020-11-01T18:05:43.049+03:00,   0.100E+01,  46000.00,  23.57812
  46100,2020-11-01T18:05:43.074+03:00,   0.100E+01,  46100.00,  23.64062
  46200,2020-11-01T18:05:43.099+03:00,   0.100E+01,  46200.00,  23.70312
  46300,2020-11-01T18:05:43.125+03:00,   0.100E+01,  46300.00,  23.73438
  46400,2020-11-01T18:05:43.150+03:00,   0.100E+01,  46400.00,  23.79688
  46500,2020-11-01T18:05:43.175+03:00,   0.100E+01,  46500.00,  23.82812
  46600,2020-11-01T18:05:43.201+03:00,   0.100E+01,  46600.00,  23.89062
  46700,2020-11-01T18:05:43.228+03:00,   0.100E+01,  46700.00,  23.95312
  46800,2020-11-01T18:05:43.254+03:00,   0.100E+01,  46800.00,  24.01562
  46900,2020-11-01T18:05:43.280+03:00,   0.100E+01,  46900.00,  24.04688
  47000,2020-11-01T18:05:43.306+03:00,   0.100E+01,  47000.00,  24.10938
  47100,2020-11-01T18:05:43.332+03:00,   0.100E+01,  47100.00,  24.14062
  47200,2020-11-01T18:05:43.357+03:00,   0.100E+01,  47200.00,  24.20312
  47300,2020-11-01T18:05:43.384+03:00,   0.100E+01,  47300.00,  24.26562
  47400,2020-11-01T18:05:43.410+03:00,   0.100E+01,  47400.00,  24.29688
  47500,2020-11-01T18:05:43.436+03:00,   0.100E+01,  47500.00,  24.35938
  47600,2020-11-01T18:05:43.465+03:00,   0.100E+01,  47600.00,  24.42188
  47700,2020-11-01T18:05:43.490+03:00,   0.100E+01,  47700.00,  24.48438
  47800,2020-11-01T18:05:43.517+03:00,   0.100E+01,  47800.00,  24.51562
  47900,2020-11-01T18:05:43.544+03:00,   0.100E+01,  47900.00,  24.57812
  48000,2020-11-01T18:05:43.572+03:00,   0.100E+01,  48000.00,  24.64062
  48100,2020-11-01T18:05:43.599+03:00,   0.100E+01,  48100.00,  24.70312
  48200,2020-11-01T18:05:43.625+03:00,   0.100E+01,  48200.00,  24.71875
  48300,2020-11-01T18:05:43.651+03:00,   0.100E+01,  48300.00,  24.78125
  48400,2020-11-01T18:05:43.676+03:00,   0.100E+01,  48400.00,  24.84375
  48500,2020-11-01T18:05:43.702+03:00,   0.100E+01,  48500.00,  24.87500
  48600,2020-11-01T18:05:43.730+03:00,   0.100E+01,  48600.00,  24.93750
  48700,2020-11-01T18:05:43.756+03:00,   0.100E+01,  48700.00,  25.00000
  48800,2020-11-01T18:05:43.782+03:00,   0.100E+01,  48800.00,  25.03125
  48900,2020-11-01T18:05:43.807+03:00,   0.100E+01,  48900.00,  25.09375
  49000,2020-11-01T18:05:43.834+03:00,   0.100E+01,  49000.00,  25.15625
  49100,2020-11-01T18:05:43.859+03:00,   0.100E+01,  49100.00,  25.18750
  49200,2020-11-01T18:05:43.886+03:00,   0.100E+01,  49200.00,  25.23438
  49300,2020-11-01T18:05:43.910+03:00,   0.100E+01,  49300.00,  25.29688
  49400,2020-11-01T18:05:43.937+03:00,   0.100E+01,  49400.00,  25.32812
  49500,2020-11-01T18:05:43.962+03:00,   0.100E+01,  49500.00,  25.39062
  49600,2020-11-01T18:05:43.989+03:00,   0.100E+01,  49600.00,  25.45312
  49700,2020-11-01T18:05:44.015+03:00,   0.100E+01,  49700.00,  25.48438
  49800,2020-11-01T18:05:44.040+03:00,   0.100E+01,  49800.00,  25.54688
  49900,2020-11-01T18:05:44.067+03:00,   0.100E+01,  49900.00,  25.60938
  50000,2020-11-01T18:05:44.092+03:00,   0.100E+01,  50000.00,  25.64062
  50100,2020-11-01T18:05:44.118+03:00,   0.100E+01,  50100.00,  25.70312
  50200,2020-11-01T18:05:44.143+03:00,   0.100E+01,  50200.00,  25.73438
  50300,2020-11-01T18:05:44.169+03:00,   0.100E+01,  50300.00,  25.79688
  50400,2020-11-01T18:05:44.195+03:00,   0.100E+01,  50400.00,  25.85938
  50500,2020-11-01T18:05:44.222+03:00,   0.100E+01,  50500.00,  25.89062
  50600,2020-11-01T18:05:44.248+03:00,   0.100E+01,  50600.00,  25.95312
  50700,2020-11-01T18:05:44.273+03:00,   0.100E+01,  50700.00,  26.01562
  50800,2020-11-01T18:05:44.299+03:00,   0.100E+01,  50800.00,  26.04688
  50900,2020-11-01T18:05:44.325+03:00,   0.100E+01,  50900.00,  26.10938
  51000,2020-11-01T18:05:44.351+03:00,   0.100E+01,  51000.00,  26.17188
  51100,2020-11-01T18:05:44.376+03:00,   0.100E+01,  51100.00,  26.20312
  51200,2020-11-01T18:05:44.402+03:00,   0.100E+01,  51200.00,  26.26562
  51300,2020-11-01T18:05:44.428+03:00,   0.100E+01,  51300.00,  26.32812
  51400,2020-11-01T18:05:44.454+03:00,   0.100E+01,  51400.00,  26.35938
  51500,2020-11-01T18:05:44.479+03:00,   0.100E+01,  51500.00,  26.42188
  51600,2020-11-01T18:05:44.505+03:00,   0.100E+01,  51600.00,  26.48438
  51700,2020-11-01T18:05:44.532+03:00,   0.100E+01,  51700.00,  26.51562
  51800,2020-11-01T18:05:44.557+03:00,   0.100E+01,  51800.00,  26.57812
  51900,2020-11-01T18:05:44.582+03:00,   0.100E+01,  51900.00,  26.64062
  52000,2020-11-01T18:05:44.608+03:00,   0.100E+01,  52000.00,  26.67188
  52100,2020-11-01T18:05:44.634+03:00,   0.100E+01,  52100.00,  26.71875
  52200,2020-11-01T18:05:44.659+03:00,   0.100E+01,  52200.00,  26.75000
  52300,2020-11-01T18:05:44.686+03:00,   0.100E+01,  52300.00,  26.81250
  52400,2020-11-01T18:05:44.710+03:00,   0.100E+01,  52400.00,  26.87500
  52500,2020-11-01T18:05:44.736+03:00,   0.100E+01,  52500.00,  26.90625
  52600,2020-11-01T18:05:44.762+03:00,   0.100E+01,  52600.00,  26.96875
  52700,2020-11-01T18:05:44.788+03:00,   0.100E+01,  52700.00,  27.03125
  52800,2020-11-01T18:05:44.815+03:00,   0.100E+01,  52800.00,  27.06250
  52900,2020-11-01T18:05:44.840+03:00,   0.100E+01,  52900.00,  27.10938
  53000,2020-11-01T18:05:44.866+03:00,   0.100E+01,  53000.00,  27.17188
  53100,2020-11-01T18:05:44.891+03:00,   0.100E+01,  53100.00,  27.20312
  53200,2020-11-01T18:05:44.918+03:00,   0.100E+01,  53200.00,  27.26562
  53300,2020-11-01T18:05:44.943+03:00,   0.100E+01,  53300.00,  27.32812
  53400,2020-11-01T18:05:44.970+03:00,   0.100E+01,  53400.00,  27.35938
  53500,2020-11-01T18:05:44.996+03:00,   0.100E+01,  53500.00,  27.42188
  53600,2020-11-01T18:05:45.023+03:00,   0.100E+01,  53600.00,  27.48438
  53700,2020-11-01T18:05:45.048+03:00,   0.100E+01,  53700.00,  27.51562
  53800,2020-11-01T18:05:45.074+03:00,   0.100E+01,  53800.00,  27.57812
  53900,2020-11-01T18:05:45.099+03:00,   0.100E+01,  53900.00,  27.64062
  54000,2020-11-01T18:05:45.124+03:00,   0.100E+01,  54000.00,  27.65625
  54100,2020-11-01T18:05:45.151+03:00,   0.100E+01,  54100.00,  27.71875
  54200,2020-11-01T18:05:45.177+03:00,   0.100E+01,  54200.00,  27.78125
  54300,2020-11-01T18:05:45.203+03:00,   0.100E+01,  54300.00,  27.81250
  54400,2020-11-01T18:05:45.229+03:00,   0.100E+01,  54400.00,  27.87500
  54500,2020-11-01T18:05:45.255+03:00,   0.100E+01,  54500.00,  27.92188
  54600,2020-11-01T18:05:45.281+03:00,   0.100E+01,  54600.00,  27.95312
  54700,2020-11-01T18:05:45.307+03:00,   0.100E+01,  54700.00,  28.01562
  54800,2020-11-01T18:05:45.332+03:00,   0.100E+01,  54800.00,  28.04688
  54900,2020-11-01T18:05:45.357+03:00,   0.100E+01,  54900.00,  28.10938
  55000,2020-11-01T18:05:45.384+03:00,   0.100E+01,  55000.00,  28.17188
  55100,2020-11-01T18:05:45.409+03:00,   0.100E+01,  55100.00,  28.20312
  55200,2020-11-01T18:05:45.435+03:00,   0.100E+01,  55200.00,  28.26562
  55300,2020-11-01T18:05:45.460+03:00,   0.100E+01,  55300.00,  28.32812
  55400,2020-11-01T18:05:45.486+03:00,   0.100E+01,  55400.00,  28.35938
  55500,2020-11-01T18:05:45.511+03:00,   0.100E+01,  55500.00,  28.42188
  55600,2020-11-01T18:05:45.537+03:00,   0.100E+01,  55600.00,  28.48438
  55700,2020-11-01T18:05:45.563+03:00,   0.100E+01,  55700.00,  28.51562
  55800,2020-11-01T18:05:45.589+03:00,   0.100E+01,  55800.00,  28.57812
  55900,2020-11-01T18:05:45.617+03:00,   0.100E+01,  55900.00,  28.64062
  56000,2020-11-01T18:05:45.641+03:00,   0.100E+01,  56000.00,  28.67188
  56100,2020-11-01T18:05:45.668+03:00,   0.100E+01,  56100.00,  28.73438
  56200,2020-11-01T18:05:45.694+03:00,   0.100E+01,  56200.00,  28.79688
  56300,2020-11-01T18:05:45.720+03:00,   0.100E+01,  56300.00,  28.82812
  56400,2020-11-01T18:05:45.747+03:00,   0.100E+01,  56400.00,  28.89062
  56500,2020-11-01T18:05:45.772+03:00,   0.100E+01,  56500.00,  28.95312
  56600,2020-11-01T18:05:45.798+03:00,   0.100E+01,  56600.00,  28.98438
  56700,2020-11-01T18:05:45.825+03:00,   0.100E+01,  56700.00,  29.04688
  56800,2020-11-01T18:05:45.853+03:00,   0.100E+01,  56800.00,  29.10938
  56900,2020-11-01T18:05:45.878+03:00,   0.100E+01,  56900.00,  29.14062
  57000,2020-11-01T18:05:45.904+03:00,   0.100E+01,  57000.00,  29.20312
  57100,2020-11-01T18:05:45.930+03:00,   0.100E+01,  57100.00,  29.26562
  57200,2020-11-01T18:05:45.956+03:00,   0.100E+01,  57200.00,  29.29688
  57300,2020-11-01T18:05:45.982+03:00,   0.100E+01,  57300.00,  29.35938
  57400,2020-11-01T18:05:46.010+03:00,   0.100E+01,  57400.00,  29.42188
  57500,2020-11-01T18:05:46.036+03:00,   0.100E+01,  57500.00,  29.48438
  57600,2020-11-01T18:05:46.064+03:00,   0.100E+01,  57600.00,  29.51562
  57700,2020-11-01T18:05:46.089+03:00,   0.100E+01,  57700.00,  29.57812
  57800,2020-11-01T18:05:46.115+03:00,   0.100E+01,  57800.00,  29.64062
  57900,2020-11-01T18:05:46.140+03:00,   0.100E+01,  57900.00,  29.67188
  58000,2020-11-01T18:05:46.167+03:00,   0.100E+01,  58000.00,  29.73438
  58100,2020-11-01T18:05:46.192+03:00,   0.100E+01,  58100.00,  29.79688
  58200,2020-11-01T18:05:46.218+03:00,   0.100E+01,  58200.00,  29.82812
  58300,2020-11-01T18:05:46.243+03:00,   0.100E+01,  58300.00,  29.89062
  58400,2020-11-01T18:05:46.269+03:00,   0.100E+01,  58400.00,  29.92188
  58500,2020-11-01T18:05:46.295+03:00,   0.100E+01,  58500.00,  29.98438
  58600,2020-11-01T18:05:46.322+03:00,   0.100E+01,  58600.00,  30.04688
  58700,2020-11-01T18:05:46.348+03:00,   0.100E+01,  58700.00,  30.10938
  58800,2020-11-01T18:05:46.373+03:00,   0.100E+01,  58800.00,  30.12500
  58900,2020-11-01T18:05:46.400+03:00,   0.100E+01,  58900.00,  30.15625
  59000,2020-11-01T18:05:46.425+03:00,   0.100E+01,  59000.00,  30.18750
  59100,2020-11-01T18:05:46.451+03:00,   0.100E+01,  59100.00,  30.25000
  59200,2020-11-01T18:05:46.476+03:00,   0.100E+01,  59200.00,  30.31250
  59300,2020-11-01T18:05:46.504+03:00,   0.100E+01,  59300.00,  30.34375
  59400,2020-11-01T18:05:46.529+03:00,   0.100E+01,  59400.00,  30.40625
  59500,2020-11-01T18:05:46.555+03:00,   0.100E+01,  59500.00,  30.46875
  59600,2020-11-01T18:05:46.582+03:00,   0.100E+01,  59600.00,  30.53125
  59700,2020-11-01T18:05:46.611+03:00,   0.100E+01,  59700.00,  30.56250
  59800,2020-11-01T18:05:46.639+03:00,   0.100E+01,  59800.00,  30.60938
