s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 4.1580000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.7933196E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.7933196E-004, 0.0000000E+000, 0.0000000E+000
 4.2210000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.7197739E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.7197739E-004, 0.0000000E+000, 0.0000000E+000
 4.2840000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.6477545E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.6477545E-004, 0.0000000E+000, 0.0000000E+000
 4.3470000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.5772014E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.5772014E-004, 0.0000000E+000, 0.0000000E+000
 4.4100000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.5080572E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.5080572E-004, 0.0000000E+000, 0.0000000E+000
 4.4730000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.4402676E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.4402676E-004, 0.0000000E+000, 0.0000000E+000
 4.5360000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3737806E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3737806E-004, 0.0000000E+000, 0.0000000E+000
 4.5990000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3085468E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3085468E-004, 0.0000000E+000, 0.0000000E+000
 4.6620000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2445190E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2445190E-004, 0.0000000E+000, 0.0000000E+000
 4.7250000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1816523E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1816523E-004, 0.0000000E+000, 0.0000000E+000
 4.7880000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1199037E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1199037E-004, 0.0000000E+000, 0.0000000E+000
 4.8510000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.0592324E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.0592324E-004, 0.0000000E+000, 0.0000000E+000
 4.9140000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.9995992E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.9995992E-004, 0.0000000E+000, 0.0000000E+000
 4.9770000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.9409668E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.9409668E-004, 0.0000000E+000, 0.0000000E+000
 5.0400000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8832994E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8832994E-004, 0.0000000E+000, 0.0000000E+000
 5.1030000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8265630E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8265630E-004, 0.0000000E+000, 0.0000000E+000
 5.1660000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.7707249E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.7707249E-004, 0.0000000E+000, 0.0000000E+000
 5.2290000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.7157540E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.7157540E-004, 0.0000000E+000, 0.0000000E+000
 5.2920000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6616203E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6616203E-004, 0.0000000E+000, 0.0000000E+000
 5.3550000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6082953E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6082953E-004, 0.0000000E+000, 0.0000000E+000
 5.4180000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.5557517E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.5557517E-004, 0.0000000E+000, 0.0000000E+000
 5.4810000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.5039633E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.5039633E-004, 0.0000000E+000, 0.0000000E+000
 5.5440000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4529050E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4529050E-004, 0.0000000E+000, 0.0000000E+000
 5.6070000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4025528E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4025528E-004, 0.0000000E+000, 0.0000000E+000
 5.6700000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.3528837E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.3528837E-004, 0.0000000E+000, 0.0000000E+000
 5.7330000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.3038757E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.3038757E-004, 0.0000000E+000, 0.0000000E+000
 5.7960000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2555076E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2555076E-004, 0.0000000E+000, 0.0000000E+000
 5.8590000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2077592E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2077592E-004, 0.0000000E+000, 0.0000000E+000
 5.9220000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1606111E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1606111E-004, 0.0000000E+000, 0.0000000E+000
 5.9850000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1140446E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1140446E-004, 0.0000000E+000, 0.0000000E+000
 6.0480000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0680420E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0680420E-004, 0.0000000E+000, 0.0000000E+000
 6.1110000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0225861E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0225861E-004, 0.0000000E+000, 0.0000000E+000
 6.1740000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9776604E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9776604E-004, 0.0000000E+000, 0.0000000E+000
 6.2370000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9332493E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9332493E-004, 0.0000000E+000, 0.0000000E+000
 6.3000000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8893376E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8893376E-004, 0.0000000E+000, 0.0000000E+000
 6.3630000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8459108E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8459108E-004, 0.0000000E+000, 0.0000000E+000
 6.4260000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8029549E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8029549E-004, 0.0000000E+000, 0.0000000E+000
 6.4890000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7604566E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7604566E-004, 0.0000000E+000, 0.0000000E+000
 6.5520000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7184031E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7184031E-004, 0.0000000E+000, 0.0000000E+000
 6.6150000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6767821E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6767821E-004, 0.0000000E+000, 0.0000000E+000
 6.6780000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6355816E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6355816E-004, 0.0000000E+000, 0.0000000E+000
 6.7410000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5947904E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5947904E-004, 0.0000000E+000, 0.0000000E+000
 6.8040000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5543975E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5543975E-004, 0.0000000E+000, 0.0000000E+000
 6.8670000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5143925E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5143925E-004, 0.0000000E+000, 0.0000000E+000
 6.9300000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4747651E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4747651E-004, 0.0000000E+000, 0.0000000E+000
